Voter ID,County,Candidate
11434580,Marsh,Khan
19292976,Marsh,Correy
12670172,Marsh,Li
17647329,Marsh,Khan
16155134,Marsh,Li
15005471,Marsh,Khan
10347315,Marsh,Khan
15995354,Bamoo,Khan
13961180,Marsh,Khan
19661234,Marsh,Correy
14143560,Marsh,Khan
19540740,Marsh,Khan
18400576,Marsh,Li
11378108,Marsh,Khan
17621342,Marsh,Correy
19521274,Bamoo,Correy
11062289,Marsh,Khan
13786125,Marsh,Khan
17588527,Marsh,Khan
16636042,Marsh,Khan
19057395,Marsh,Khan
15093163,Marsh,Khan
11614988,Marsh,O'Tooley
12779403,Marsh,Khan
14077642,Marsh,Khan
14985193,Bamoo,Khan
18447943,Marsh,Khan
10238173,Raffah,Khan
17329275,Marsh,O'Tooley
14827182,Marsh,Correy
13552982,Marsh,Khan
14897158,Queen,Correy
15190299,Marsh,O'Tooley
16874674,Bamoo,Khan
14819111,Marsh,Khan
18593365,Bamoo,Correy
14261650,Queen,Correy
13579908,Marsh,Khan
11336266,Queen,Khan
17537627,Marsh,Khan
13155280,Marsh,Khan
18544938,Queen,Correy
15548634,Queen,Correy
18809093,Trandee,Khan
14334844,Marsh,Correy
10849732,Marsh,Khan
14219894,Marsh,Correy
10024564,Marsh,Khan
16341890,Trandee,Khan
13908602,Raffah,Khan
10745468,Queen,Correy
14281452,Marsh,Khan
15083725,Queen,Li
17046644,Marsh,Khan
16897589,Marsh,Li
15433830,Marsh,Khan
13944369,Queen,Khan
10960404,Marsh,Khan
16182588,Marsh,Li
19193264,Marsh,O'Tooley
17691634,Marsh,Li
19971150,Marsh,Khan
19049022,Marsh,Correy
10133367,Queen,Khan
17437780,Marsh,Khan
12954395,Marsh,Khan
16970032,Marsh,Khan
14178578,Raffah,Correy
12836474,Marsh,Khan
17807866,Marsh,Correy
14968635,Marsh,Khan
13780842,Marsh,Khan
13832750,Queen,Li
11810505,Marsh,Li
17744517,Raffah,Li
10582701,Marsh,Khan
15627454,Marsh,Khan
19194089,Marsh,Khan
12059475,Bamoo,Khan
14268047,Marsh,Correy
17997847,Marsh,Khan
17021261,Marsh,Khan
19405911,Marsh,Khan
14340645,Marsh,Khan
16315846,Marsh,Khan
19804264,Marsh,Khan
11025043,Marsh,Li
13478757,Marsh,Khan
13291830,Bamoo,Correy
17555726,Marsh,Khan
10615839,Marsh,Khan
11308447,Marsh,Khan
12318630,Marsh,Khan
13177480,Marsh,Khan
13386075,Marsh,Correy
12659029,Queen,Khan
12182948,Queen,Correy
16117952,Raffah,Khan
17714370,Marsh,Khan
13289123,Marsh,Correy
13089414,Marsh,Khan
10680577,Marsh,Correy
10097692,Marsh,Khan
15361157,Marsh,Khan
13209908,Marsh,Khan
10001002,Marsh,Khan
16901785,Marsh,Li
15925989,Marsh,Khan
13232099,Raffah,Khan
11313913,Marsh,Khan
14462648,Marsh,Correy
18827100,Marsh,Khan
13642753,Marsh,Li
10958234,Marsh,Khan
15279997,Marsh,Correy
12765286,Bamoo,Li
11049138,Raffah,Khan
16773608,Queen,Khan
13986271,Bamoo,Khan
17923708,Marsh,Khan
17956565,Marsh,Khan
13021986,Trandee,Khan
15991054,Marsh,Khan
15222046,Marsh,Khan
13252442,Bamoo,Khan
17529612,Marsh,Li
11655315,Marsh,Khan
13043588,Marsh,O'Tooley
18753646,Queen,Correy
18705860,Marsh,Khan
11680126,Marsh,Correy
18110464,Queen,Khan
15881490,Marsh,Li
19951324,Queen,Khan
14870268,Marsh,Khan
18830939,Marsh,Li
15399558,Queen,Khan
12714687,Marsh,Khan
10726242,Marsh,Li
19375474,Marsh,Correy
15987477,Marsh,Correy
11517984,Queen,Khan
10244119,Marsh,Khan
11934279,Raffah,Khan
10203735,Queen,Khan
11323149,Marsh,Khan
11361553,Marsh,Khan
14282075,Marsh,Correy
16296305,Marsh,Correy
10666095,Marsh,Khan
12896558,Marsh,Correy
11860872,Trandee,Khan
18975693,Marsh,O'Tooley
11381524,Marsh,Correy
10163369,Marsh,Khan
16908163,Marsh,Khan
10702256,Bamoo,Correy
14509077,Marsh,Khan
18265500,Bamoo,Khan
10236492,Marsh,Correy
18200748,Marsh,Khan
14536633,Bamoo,Li
14748931,Bamoo,Khan
14981933,Marsh,Khan
13557183,Trandee,Khan
12173958,Marsh,Correy
11586777,Bamoo,Khan
11024235,Marsh,Khan
14631374,Marsh,Correy
15205151,Marsh,Khan
15978156,Queen,Correy
17573563,Bamoo,Khan
12698519,Bamoo,Khan
19416082,Marsh,Khan
17700499,Bamoo,Khan
18353808,Marsh,Correy
14347369,Trandee,Correy
11025671,Queen,Khan
12541565,Queen,Khan
13166254,Marsh,Correy
10120224,Bamoo,Khan
19989635,Marsh,Khan
16685546,Marsh,Khan
19222242,Marsh,Khan
10250281,Queen,Correy
15536855,Marsh,Khan
18050736,Marsh,Khan
13078320,Marsh,Khan
13302578,Marsh,Khan
12161262,Marsh,Khan
16697830,Bamoo,Khan
18009294,Marsh,Khan
15699279,Queen,Correy
10070831,Bamoo,Li
11769873,Queen,Li
16647108,Marsh,Khan
12581932,Marsh,Correy
15593602,Trandee,Correy
12922092,Marsh,Khan
10408554,Queen,Khan
15264812,Marsh,Khan
14791484,Marsh,Khan
19970381,Marsh,Khan
10007111,Bamoo,Khan
19833825,Marsh,Khan
16845690,Queen,Li
11768001,Marsh,Correy
13396911,Marsh,Khan
18933539,Marsh,Khan
10594078,Marsh,Khan
15735151,Trandee,Khan
11466291,Marsh,O'Tooley
15498955,Marsh,Correy
13411317,Marsh,Correy
11287666,Marsh,Khan
12124533,Queen,Khan
18142992,Queen,Khan
12843043,Trandee,Khan
10605776,Queen,Correy
19217284,Bamoo,Khan
10039412,Marsh,Correy
10072833,Bamoo,Khan
13826255,Marsh,Li
11499942,Marsh,Khan
18884524,Marsh,Khan
15195397,Bamoo,Correy
19169619,Marsh,Khan
18353842,Marsh,Li
15669357,Queen,Khan
19650291,Marsh,Khan
14675866,Queen,Khan
16611012,Marsh,Khan
11211407,Marsh,Khan
13086676,Queen,Khan
15342750,Queen,Khan
16063014,Marsh,O'Tooley
18824359,Marsh,Li
12893037,Marsh,Khan
15366989,Queen,Li
18655575,Marsh,Khan
18373100,Marsh,Khan
17358950,Marsh,Li
19909282,Queen,Li
16151491,Queen,Khan
19351235,Marsh,Khan
16896797,Marsh,Khan
16776946,Marsh,Khan
13330886,Trandee,O'Tooley
14875599,Marsh,Khan
12660719,Queen,Li
18838132,Marsh,O'Tooley
10587283,Marsh,Khan
13098981,Queen,Li
17365793,Marsh,Correy
17014719,Marsh,Khan
19228666,Bamoo,Khan
11496483,Marsh,Khan
17615942,Marsh,Khan
10680214,Marsh,Correy
10280730,Marsh,Li
15601466,Queen,O'Tooley
15393987,Marsh,Li
16397295,Queen,Li
11860104,Marsh,Khan
15407559,Bamoo,Khan
10786155,Marsh,Correy
10047292,Marsh,Khan
15799010,Marsh,Khan
14570122,Marsh,Khan
13969661,Marsh,Correy
11852995,Queen,Khan
18545128,Marsh,Correy
17708485,Trandee,Correy
15866012,Marsh,Khan
14382657,Marsh,Khan
14803865,Marsh,Khan
11009162,Marsh,Li
11820897,Marsh,Khan
11429992,Queen,Khan
10582744,Marsh,Khan
18754783,Marsh,Khan
13186598,Marsh,Khan
17199167,Queen,Khan
10597991,Queen,Khan
14855865,Marsh,Correy
17829896,Marsh,Khan
10105717,Queen,Khan
10829824,Marsh,Correy
12866024,Marsh,Khan
14239297,Marsh,Khan
11057675,Bamoo,Khan
17676962,Marsh,O'Tooley
11244034,Raffah,O'Tooley
16039452,Queen,Khan
16222264,Bamoo,Khan
11678269,Marsh,Correy
11466357,Marsh,Khan
14087182,Queen,Khan
19883039,Queen,Khan
12735641,Queen,Khan
16375596,Marsh,Khan
15963268,Bamoo,Khan
19307052,Marsh,Correy
15192244,Marsh,Khan
10094106,Marsh,Khan
10260915,Marsh,Correy
12461169,Marsh,Correy
14638719,Queen,Khan
13191037,Marsh,Khan
17008155,Queen,Khan
18914623,Queen,Correy
19938902,Marsh,Khan
15978973,Marsh,Correy
11925427,Trandee,Khan
18491404,Marsh,Li
11833788,Queen,Khan
10258966,Marsh,Correy
10849341,Bamoo,Khan
10034935,Marsh,Li
10638861,Marsh,Li
15894457,Marsh,Khan
14533611,Marsh,Correy
16911535,Marsh,Khan
18209292,Trandee,Khan
18701778,Marsh,Li
17319681,Queen,Khan
10380833,Bamoo,Khan
18082139,Marsh,Khan
11814146,Bamoo,Khan
16572343,Marsh,Khan
18985216,Marsh,Khan
13907303,Marsh,Khan
12269628,Queen,Khan
19868049,Marsh,Khan
10616134,Marsh,Khan
13987834,Bamoo,Khan
15289366,Marsh,Khan
15967382,Marsh,Khan
15933294,Marsh,O'Tooley
15835790,Marsh,Khan
19988518,Bamoo,Khan
10630306,Marsh,Li
12984449,Marsh,Khan
12557333,Marsh,Khan
19298179,Marsh,Li
12560603,Marsh,Khan
16998566,Queen,Khan
11596189,Bamoo,Correy
10456455,Queen,Khan
10634225,Queen,Khan
11881260,Marsh,Khan
16330642,Marsh,Khan
18421812,Marsh,Li
18882066,Marsh,Correy
17458020,Trandee,Li
16084241,Marsh,Khan
14927927,Marsh,Correy
16695340,Raffah,Khan
17817184,Queen,Li
10761165,Queen,Khan
18860687,Marsh,Khan
10966560,Bamoo,Li
12674509,Queen,Correy
14205785,Queen,Khan
15337124,Marsh,Khan
16523112,Marsh,Li
14620515,Marsh,Khan
11072364,Queen,Khan
16479858,Trandee,Khan
18344114,Queen,Li
18608997,Queen,Khan
13067998,Raffah,Correy
11408028,Marsh,Khan
11458865,Raffah,Khan
13742864,Marsh,Khan
10963025,Queen,Khan
14633430,Marsh,Correy
16001553,Marsh,Khan
11970182,Raffah,Correy
17023680,Marsh,Khan
18522622,Marsh,Khan
16836344,Marsh,Correy
13664610,Marsh,Khan
10367199,Bamoo,Correy
19951945,Bamoo,Khan
18784172,Marsh,Khan
15508800,Raffah,Correy
14367911,Raffah,Khan
18029449,Queen,Li
11383190,Marsh,Correy
11807605,Trandee,Khan
18582647,Marsh,Khan
16026542,Marsh,Khan
14585014,Queen,Khan
16761897,Marsh,Li
16956064,Queen,Khan
18697057,Marsh,Khan
12482520,Marsh,Khan
19955620,Marsh,Khan
11343584,Marsh,Correy
14756353,Marsh,Li
14786659,Raffah,Li
12679786,Marsh,Li
11305961,Marsh,Khan
19861746,Marsh,Khan
10962500,Marsh,Khan
10238558,Marsh,Correy
18975227,Queen,Correy
15093965,Raffah,Li
16714523,Bamoo,Khan
17413233,Queen,Li
11161313,Queen,Li
19053691,Marsh,Khan
14447882,Marsh,Khan
18341881,Marsh,Correy
18417446,Marsh,Khan
10976211,Queen,Correy
13704873,Bamoo,Khan
13342279,Marsh,Correy
10020729,Marsh,Khan
19895700,Queen,Li
10335734,Marsh,Li
11423734,Marsh,Khan
17160606,Marsh,Li
10631665,Queen,Khan
17017784,Raffah,Li
19432024,Queen,Khan
18792106,Queen,Khan
13976288,Bamoo,Li
14219302,Marsh,Correy
11233354,Queen,Khan
11457059,Marsh,Correy
19396068,Bamoo,Li
15869721,Queen,Correy
19839438,Queen,Correy
13205672,Marsh,Khan
16889009,Queen,Khan
14443751,Marsh,Khan
18667106,Marsh,Khan
18014639,Queen,Khan
15672605,Marsh,Khan
15823803,Queen,Khan
11077670,Marsh,Khan
15767913,Queen,Khan
14625012,Marsh,Khan
13072286,Marsh,Correy
14841114,Marsh,Khan
15447448,Marsh,Correy
14706782,Marsh,Correy
17287562,Marsh,Khan
14811712,Marsh,Khan
17817195,Marsh,Khan
10218930,Marsh,Khan
18635888,Marsh,Khan
18362231,Marsh,Khan
14432686,Marsh,Correy
16225306,Queen,Li
15032115,Marsh,Correy
13706750,Marsh,Correy
14212051,Queen,Khan
12468314,Marsh,Khan
18520215,Marsh,Khan
16608956,Marsh,Khan
14516036,Queen,Li
11018712,Bamoo,Khan
16569768,Queen,Correy
18216057,Raffah,Khan
19897746,Marsh,Khan
17578669,Queen,Khan
15980404,Bamoo,Khan
13854003,Marsh,Li
16495239,Marsh,Khan
13416112,Raffah,Khan
19528899,Marsh,Khan
15247634,Queen,Khan
12351900,Queen,Khan
13821583,Queen,Correy
11867005,Marsh,Khan
14109973,Marsh,Li
10111402,Marsh,Correy
18530842,Queen,Khan
10507105,Bamoo,Correy
15869012,Trandee,Khan
13142751,Marsh,Khan
13149738,Marsh,Correy
19673370,Queen,Khan
18517340,Bamoo,Correy
11426344,Queen,Khan
18539350,Bamoo,Khan
13750327,Queen,Khan
17579329,Queen,Khan
12849861,Marsh,Khan
13601913,Marsh,Correy
12816489,Marsh,Correy
10184302,Raffah,Khan
10012595,Bamoo,Li
17829155,Marsh,Khan
13488253,Queen,Correy
13745355,Queen,Khan
11134037,Marsh,Khan
19096695,Marsh,Khan
10756689,Raffah,Khan
19098113,Bamoo,Khan
10237824,Bamoo,Khan
19178767,Marsh,Khan
17146241,Marsh,Khan
18753670,Marsh,Li
11157374,Marsh,Khan
13054261,Marsh,Khan
16197505,Queen,Khan
13827057,Marsh,Khan
17506609,Marsh,Khan
11552535,Marsh,Khan
11777401,Marsh,Correy
13209117,Marsh,Khan
12009609,Marsh,Correy
11583262,Bamoo,Khan
12819409,Queen,Khan
11510199,Marsh,Khan
16665824,Bamoo,Khan
14104560,Marsh,Khan
10116996,Marsh,Correy
13305265,Marsh,Khan
14364254,Raffah,Khan
16540785,Trandee,Correy
14619252,Marsh,Correy
18708297,Marsh,Khan
17816135,Marsh,Khan
15314061,Marsh,Khan
17922937,Marsh,Khan
14216913,Marsh,Khan
15438565,Bamoo,Khan
17348713,Marsh,Li
14771488,Marsh,Khan
16647145,Marsh,Correy
16599239,Marsh,Khan
12329810,Marsh,Khan
19437941,Marsh,Khan
11759438,Marsh,Li
18405690,Queen,Correy
19602587,Raffah,Khan
12263484,Marsh,Correy
18226065,Marsh,Correy
17393022,Marsh,Khan
16123512,Marsh,Khan
12519974,Queen,Khan
16243244,Marsh,Khan
16242397,Marsh,Khan
15073711,Marsh,Khan
18029366,Queen,Khan
17231626,Marsh,Khan
19906157,Raffah,Correy
15482288,Marsh,Khan
14078373,Marsh,O'Tooley
10813694,Queen,Khan
13237006,Marsh,Khan
11763294,Marsh,Khan
15574157,Marsh,Li
12347068,Raffah,Khan
15877613,Marsh,Li
19349785,Marsh,Khan
16271374,Marsh,Li
14955732,Queen,Li
11262443,Queen,Correy
17573987,Queen,Khan
19884400,Bamoo,Khan
14930485,Marsh,O'Tooley
16676469,Queen,Khan
19096915,Queen,Khan
14520366,Marsh,Khan
19569184,Queen,Khan
18036971,Marsh,Khan
14256422,Marsh,Khan
10955383,Marsh,Khan
16640980,Queen,Khan
17285179,Marsh,Li
16408991,Marsh,Correy
16023477,Queen,Li
10750035,Queen,Khan
19810691,Bamoo,Khan
17646759,Marsh,Li
12736979,Queen,Khan
14770115,Queen,Khan
19847867,Marsh,Khan
17119978,Marsh,Khan
19668494,Marsh,Khan
11338334,Marsh,Khan
18574307,Marsh,Khan
15203282,Marsh,Khan
18286395,Marsh,Khan
19832916,Marsh,Correy
19559469,Marsh,Correy
18769443,Marsh,O'Tooley
19051346,Marsh,Correy
13114586,Queen,Khan
18535584,Marsh,Khan
19831906,Queen,Khan
15769221,Queen,Li
13769256,Bamoo,Khan
13152294,Queen,Khan
17515235,Marsh,Khan
11635052,Marsh,Khan
10271822,Marsh,O'Tooley
10719011,Queen,Khan
14001429,Marsh,Khan
10760944,Marsh,Khan
14521262,Queen,Khan
11647921,Bamoo,Correy
11624003,Marsh,Khan
16045541,Marsh,Khan
19625991,Marsh,Li
19223709,Marsh,Khan
17831595,Marsh,Khan
12999682,Marsh,Khan
13356067,Queen,Khan
10830267,Bamoo,Khan
16985617,Marsh,Khan
11239508,Marsh,Correy
14236973,Marsh,Khan
12692509,Marsh,Khan
18039377,Marsh,Khan
15452938,Queen,Khan
14961853,Queen,Khan
11630892,Queen,Khan
16041790,Bamoo,Khan
12843247,Marsh,Khan
10333759,Queen,Khan
16746462,Marsh,Khan
19735566,Marsh,Li
10925094,Marsh,Khan
14759561,Queen,Khan
12779073,Marsh,Khan
15174456,Marsh,Khan
14782342,Queen,Correy
15621165,Marsh,Khan
14727911,Queen,Khan
17131714,Queen,Li
14949924,Bamoo,Khan
18137660,Marsh,Correy
11351515,Marsh,Khan
18658172,Marsh,Khan
14210812,Marsh,Khan
11408623,Queen,Li
14587432,Marsh,Correy
16621314,Marsh,Correy
19987091,Marsh,Khan
16530867,Marsh,Khan
14296694,Marsh,Khan
19290295,Marsh,Correy
19379633,Marsh,Khan
10604843,Marsh,Khan
11912695,Trandee,O'Tooley
18066949,Queen,Khan
17243999,Marsh,Khan
13882527,Bamoo,Khan
17517422,Marsh,Khan
19545959,Queen,Correy
19268159,Marsh,Khan
14459474,Marsh,Li
17231822,Marsh,Khan
11472011,Marsh,Khan
19251672,Marsh,Li
17828861,Queen,Khan
13988326,Marsh,Correy
15678722,Marsh,Khan
13390912,Raffah,Khan
10556888,Marsh,Khan
13103246,Marsh,Khan
11431101,Bamoo,Khan
18971730,Marsh,Khan
11238028,Marsh,O'Tooley
11068043,Marsh,Khan
18691142,Marsh,Correy
14977032,Queen,Li
10899058,Marsh,Correy
11207842,Marsh,Khan
13504045,Marsh,Khan
12802186,Marsh,Correy
11496574,Raffah,Khan
14056605,Queen,Khan
15064987,Bamoo,Correy
15551779,Marsh,Li
11140028,Bamoo,Khan
15756014,Marsh,Li
14858423,Queen,Li
13381748,Queen,Khan
16787827,Marsh,Correy
19377187,Trandee,Khan
13533017,Marsh,Khan
16821957,Queen,Li
17482987,Marsh,Khan
18411106,Queen,Khan
13990546,Marsh,Khan
14642522,Marsh,Khan
12906527,Marsh,Khan
10893789,Marsh,Khan
10226438,Marsh,Khan
19775500,Raffah,Correy
17313148,Marsh,Khan
17252612,Queen,Correy
16071318,Queen,Li
15023927,Marsh,Khan
16147144,Marsh,Khan
12110843,Bamoo,Khan
10794377,Marsh,Li
17488768,Marsh,Correy
14330320,Queen,Khan
12373010,Marsh,Correy
13413922,Trandee,Khan
17380584,Queen,Correy
15345246,Queen,Khan
11426647,Queen,Correy
13772940,Bamoo,Khan
14045013,Marsh,Khan
15236440,Marsh,Khan
14076785,Marsh,Correy
15504003,Marsh,Correy
12599726,Marsh,Li
13244766,Marsh,Khan
18464901,Marsh,Correy
19109668,Queen,Khan
10130246,Marsh,Khan
17548931,Marsh,O'Tooley
18094271,Marsh,Li
17437487,Trandee,Khan
17083226,Queen,Khan
11386844,Bamoo,Khan
14933743,Queen,Khan
11429128,Queen,Khan
18467931,Marsh,Khan
11351835,Marsh,Khan
12919506,Marsh,Li
13799172,Marsh,Khan
12282814,Marsh,Correy
11044684,Queen,Khan
11494212,Marsh,Khan
12878130,Marsh,Li
17397223,Queen,Correy
17577084,Marsh,Khan
10242619,Marsh,Li
11618830,Queen,Khan
14156155,Marsh,Khan
10602239,Marsh,Li
14592710,Marsh,Khan
11777595,Bamoo,Khan
17900732,Marsh,Correy
11404966,Raffah,Khan
11474674,Marsh,Khan
14212234,Marsh,Li
18395285,Marsh,O'Tooley
16734286,Marsh,Khan
17550479,Bamoo,Khan
14041209,Marsh,Khan
15101994,Trandee,Li
12975866,Marsh,Khan
10798706,Queen,Khan
19717483,Queen,Correy
19223100,Marsh,Correy
11270344,Marsh,Khan
13674242,Marsh,Khan
17263304,Marsh,Khan
15661338,Marsh,Correy
12683850,Queen,Khan
19404552,Raffah,Correy
17405116,Marsh,Correy
17693573,Marsh,Khan
13632416,Bamoo,Khan
19089914,Marsh,Correy
11009312,Queen,Correy
17516267,Trandee,Khan
12921703,Queen,Correy
18959774,Bamoo,Khan
12542301,Bamoo,Correy
19929290,Queen,Khan
11694978,Marsh,Khan
11015675,Marsh,Khan
14712910,Marsh,Khan
13241276,Queen,Khan
16681883,Queen,Khan
12088051,Marsh,Khan
12852643,Marsh,Khan
15569336,Marsh,Khan
14783308,Queen,Khan
14450875,Marsh,Khan
19739905,Bamoo,Khan
18795046,Bamoo,Khan
11775612,Marsh,Khan
14819476,Marsh,Khan
19588960,Marsh,Correy
17517942,Raffah,Khan
18491546,Marsh,Khan
19917012,Marsh,Li
11622028,Queen,Li
17308564,Marsh,Khan
11074850,Queen,Correy
17760125,Marsh,Correy
15944416,Bamoo,Khan
18124148,Marsh,Correy
13402904,Marsh,Khan
11893227,Bamoo,Khan
11794981,Marsh,Khan
15600531,Marsh,Correy
15955518,Marsh,Khan
10988238,Marsh,Khan
11450394,Bamoo,Khan
13305242,Marsh,Khan
16662388,Marsh,Khan
15399357,Marsh,Correy
18510296,Marsh,Khan
18263313,Marsh,Khan
18975702,Marsh,Khan
14408291,Marsh,Khan
17791498,Marsh,Khan
12887503,Marsh,Li
18839593,Marsh,Khan
10478907,Queen,Correy
18789952,Marsh,Khan
18969337,Marsh,Khan
15281926,Marsh,Li
12578460,Marsh,Correy
16524977,Marsh,Khan
14091050,Queen,Khan
16531494,Trandee,Correy
14204217,Marsh,Khan
19863903,Raffah,Khan
13901357,Queen,Khan
16597029,Marsh,Khan
13352502,Marsh,Khan
10851038,Queen,Correy
16952896,Queen,Khan
13552042,Bamoo,Khan
13238681,Marsh,Khan
19427610,Marsh,Khan
13996259,Marsh,Khan
17205033,Marsh,Khan
15096765,Marsh,Correy
15311873,Marsh,Khan
18262397,Marsh,Correy
16792336,Queen,Khan
12348898,Marsh,Li
17446842,Marsh,Khan
12446452,Raffah,Correy
10063745,Marsh,Khan
18330997,Marsh,Khan
19697715,Marsh,Li
18655834,Marsh,Correy
11286912,Marsh,Khan
15571142,Marsh,Khan
11778742,Marsh,Khan
14675344,Queen,Khan
16105973,Bamoo,Correy
17400159,Queen,Khan
11379469,Marsh,Khan
19882017,Marsh,Khan
16548060,Marsh,Khan
10123119,Bamoo,Khan
12215750,Queen,Li
15015613,Queen,Correy
11196865,Marsh,Li
19246091,Marsh,Khan
10536032,Queen,Khan
19300398,Raffah,Correy
15676919,Marsh,Li
16115935,Marsh,Khan
11511046,Marsh,Khan
19332695,Queen,Correy
15119912,Marsh,Khan
16338323,Trandee,Correy
13217107,Marsh,Khan
13114500,Marsh,Correy
19156376,Marsh,Khan
11920360,Queen,Khan
17742915,Marsh,Khan
14266225,Queen,Khan
15299275,Marsh,O'Tooley
19022176,Marsh,Khan
19743465,Queen,Li
14874140,Queen,Khan
13063382,Marsh,Khan
14181714,Queen,Khan
11300384,Queen,Li
16132804,Queen,Li
16629564,Marsh,Khan
12392603,Marsh,Li
16125893,Bamoo,Khan
16014090,Marsh,Khan
14314373,Marsh,Khan
11194232,Trandee,Correy
10001862,Bamoo,Correy
19337065,Marsh,Khan
11834530,Queen,Khan
17159553,Marsh,Khan
11171972,Marsh,Khan
15620946,Queen,Khan
17808598,Queen,Correy
19051425,Marsh,Khan
10988385,Bamoo,Khan
16790991,Marsh,Khan
19005565,Marsh,Khan
13688028,Marsh,Correy
16613059,Marsh,Khan
10717438,Marsh,Li
11185444,Marsh,Correy
12254001,Marsh,Khan
16398468,Marsh,Khan
17898980,Marsh,Li
13876509,Bamoo,Khan
19884281,Bamoo,Khan
12899132,Marsh,Khan
19782747,Marsh,Khan
18805335,Marsh,Li
13622756,Marsh,Khan
15244063,Queen,Khan
17887380,Marsh,Khan
10626159,Raffah,Khan
15146528,Marsh,Khan
19387297,Marsh,Li
18329986,Marsh,Correy
10331085,Marsh,Khan
16485234,Marsh,Khan
12810020,Marsh,Khan
19710705,Marsh,Li
15979596,Marsh,Li
14906926,Marsh,Correy
19791368,Marsh,Correy
16221320,Marsh,Khan
15658694,Queen,Khan
13908636,Queen,Li
18642133,Bamoo,Khan
11772059,Bamoo,Khan
19672070,Marsh,Li
19592257,Queen,Khan
15469466,Queen,Li
10755916,Marsh,Khan
16944806,Marsh,Khan
19403134,Marsh,Correy
17080728,Marsh,Khan
18889775,Bamoo,Correy
11605778,Marsh,Khan
19309670,Marsh,Khan
18377160,Bamoo,Khan
13498796,Marsh,Khan
13304213,Marsh,Li
16720961,Marsh,Khan
14604423,Marsh,Correy
10677873,Queen,Khan
10791172,Bamoo,Li
19606523,Queen,Khan
17682416,Marsh,Khan
10849789,Marsh,Khan
13516642,Bamoo,Li
14368657,Marsh,Khan
18536791,Queen,Khan
15016811,Marsh,Khan
15351795,Marsh,Khan
11750757,Marsh,O'Tooley
13046862,Queen,Khan
18206613,Marsh,Correy
10008131,Marsh,Khan
12881899,Bamoo,Khan
16467998,Queen,Khan
10084932,Marsh,Correy
19119876,Marsh,Khan
15363100,Trandee,Correy
18303086,Marsh,Correy
15667902,Marsh,Correy
13189008,Queen,Li
14071670,Marsh,Khan
11221280,Marsh,Khan
12072040,Marsh,Khan
11705625,Queen,Khan
18974690,Marsh,Khan
11347135,Queen,Khan
11392811,Bamoo,Khan
12920181,Marsh,Li
11848756,Queen,Khan
13367427,Marsh,Khan
12400329,Marsh,Khan
18907470,Marsh,Khan
16967205,Queen,Khan
13615798,Marsh,Li
16567657,Marsh,Khan
13416578,Marsh,Khan
13510816,Marsh,Khan
15371814,Queen,Khan
10945553,Marsh,Li
15589028,Marsh,Khan
11870525,Marsh,Khan
10279087,Marsh,Khan
11519100,Marsh,Khan
12304054,Marsh,Khan
11007012,Trandee,Khan
11009519,Marsh,Correy
18016627,Marsh,Khan
12134885,Marsh,Khan
15787948,Marsh,Khan
13417118,Marsh,Khan
18894927,Marsh,Correy
10226536,Marsh,Khan
11066100,Marsh,Khan
14129921,Marsh,Khan
11187685,Marsh,Correy
14068783,Marsh,Khan
12268312,Queen,Li
16642507,Marsh,Correy
18353691,Marsh,Correy
19472015,Marsh,Khan
19982310,Marsh,Li
11503095,Marsh,Khan
14577616,Marsh,Correy
15945157,Queen,Correy
17408443,Queen,O'Tooley
15599454,Queen,Correy
19419285,Marsh,Khan
16896028,Marsh,Li
13699049,Marsh,Khan
16118674,Bamoo,Li
11652416,Marsh,Correy
17020588,Marsh,Khan
16427374,Marsh,Khan
14049837,Bamoo,Khan
17025573,Marsh,Khan
13925174,Marsh,Khan
17231909,Marsh,Khan
16162093,Raffah,Khan
17995759,Queen,Khan
14990483,Marsh,Li
16870932,Marsh,Li
18040159,Queen,Correy
12220779,Marsh,Li
17900869,Marsh,Li
17258842,Marsh,Correy
16337625,Marsh,Li
16661225,Bamoo,Khan
16694399,Marsh,Khan
16545699,Queen,Khan
13885733,Marsh,Khan
13390197,Bamoo,Khan
12328586,Marsh,Khan
13876638,Marsh,Khan
11451428,Queen,Khan
13072349,Marsh,Correy
13966139,Marsh,Khan
17001740,Queen,Khan
10197354,Trandee,Khan
18004253,Marsh,Khan
17187844,Marsh,Khan
12554344,Queen,Khan
14100187,Marsh,Correy
16042990,Marsh,Li
10305344,Queen,Khan
16331121,Marsh,Correy
16356351,Marsh,Khan
18607177,Marsh,Khan
18381684,Marsh,Khan
16845880,Marsh,Khan
17745945,Marsh,Li
12228080,Bamoo,Khan
16694122,Marsh,Khan
18700705,Trandee,Correy
14565927,Marsh,Khan
18636880,Bamoo,Khan
13946982,Marsh,Khan
16941473,Marsh,Khan
16875910,Marsh,Khan
10527197,Queen,Khan
12557306,Queen,Khan
17080378,Marsh,Khan
17914304,Marsh,Khan
10590231,Marsh,Khan
15315686,Marsh,Khan
11270896,Marsh,Khan
17015788,Marsh,Correy
14481588,Bamoo,Correy
15351444,Queen,Khan
18422628,Marsh,Khan
12797733,Bamoo,Li
11191206,Marsh,Khan
11930313,Marsh,Khan
12851981,Trandee,Khan
15312995,Queen,Khan
14927594,Queen,Li
11863210,Marsh,Correy
19565317,Queen,Khan
17597849,Marsh,Khan
15142622,Marsh,Khan
18487422,Queen,Li
10480084,Marsh,Khan
16443974,Trandee,Correy
17691548,Marsh,Khan
